"Date","Consignatario","Expedidor","Origen del envío","Destino del envío","Código HS","Mercancías enviadas","Goods Shipped","Gross Weight (kg)","Gross Weight (t)","Valor de las mercancías (USD)"
"2020-12-16","Orbi Quimica Ltda","Dow","ANTWERPEN","SALVADOR","29310000","1 X 40 CONTAINERS CONTAINING 72 DRUMS OF XIAMETER PMX-0244 CYCLOTETRASILOXANE FLAMMABLE LIQUID","","15331","15.33","60500"
"2020-12-16","Momentive Performance Materials Industria De Silicones","Momentive Performance Materials","ROTTERDAM","SANTOS","39100000","1 X 20 CONTAINERS CONTAINING 13 DRUMS OF SILICONES IN PRIMARY FORMS - SILICONES IN PRIMARY FORMS","","3551","3.55","23100"
"2020-12-16","Monsanto Do Brasil Ltda","Bayer","NEW ORLEANS (LA)","SALVADOR","28047000","6 X 20 CONTAINERS CONTAINING 6 TANK OF PHOSPHORUS, YELLOW, UNDER WATER UN1381, PHOSPHORUS, YELLOW, UNDER WATER","","152129","152.13","552000"
"2020-12-16","Fmc Quimica Do Brasil Ltda","Fmc","ARHUS (AARHUS)","SANTOS","38086990","2 X 20 CONTAINERS CONTAINING 36 IBCS OF MALATHION 1000EC_1000L_BR 18 IBC S OF EACH 1000 LITERS","","45108","45.11","649000"
"2020-12-16","Dow Agrosciences Industrial Ltda","Dow","DETROIT (MI)","SANTOS","29180000","1 X 40 CONTAINERS CONTAINING 20 BAGS OF 2,4-DICHLOROPHENOXYACETIC ACID, FLAKE","","18145","18.15",""
"2020-12-16","Upl Do Brasil Ind E Com De Insumos Agropecuarios Sa","Arrow Greentech Ltd.","NHAVA SHEVA (JAWAHARLAL N","SANTOS","39209900","1 X 20 CONTAINERS CONTAINING 6 PALLET OF ARROW MAGIC FILM WATER SOLUBLE FILM","","3422","3.42","45300"
"2020-12-16","Monsanto Do Brasil Ltda","Bayer","NEW ORLEANS (LA)","SALVADOR","28047000","6 X 20 CONTAINERS CONTAINING 6 TANK OF PHOSPHORUS, YELLOW, UNDER  WATER UN1381, PHOSPHORUS,","","152095","152.1","552000"
"2020-12-16","Sumitomo Chemical Brasil Industria Quimica Sa","North Star Transport Inc.","HOUSTON (TX)","PECEM","29211923","7 X 20 CONTAINERS CONTAINING 7 TANK OF ISOPROPYLAMINE CHEMICAL","","101758","101.76","347000"
"2020-12-16","Aqia Quimica Industrial Ltda","Dow Group","COLUMBUS (OH)","SANTOS","39070000","1 X 20 CONTAINERS CONTAINING 39 DRUMS OF POLYOX(TM) WSR 301 EL AMERCHOL 140 LB FIBER DRUM","","2682","2.68","7100"
"2020-12-16","Syngenta Protecao De Cultivos Ltda","Syngenta Group","ANTWERPEN","SANTOS","38086990","2 X 20 & 3 X 20 CONTAINERS CONTAINING 5 BULK CONT OF ENGEO PLENO S 22000L INSECTICIDE LAMBDA-CYHALOTHRIN","","121680","121.68","1751000"
"2020-12-16","Dow Brasil Sudeste Industrial Ltda","Dow","ROTTERDAM","SANTOS","39090000","1 X 20 CONTAINERS CONTAINING 35 DRUMS OF VORANATE TM M 2940 POLYMERIC MDI 250","","9327","9.33","30000"
"2020-12-16","Dow Brasil Sudeste Industrial Ltda","Dow Group","WALSRODE","SANTOS","39120000","1 X 40 CONTAINERS CONTAINING 756 BAGS OF SGWBR-CEDWX","","19542","19.54","88500"
"2020-12-16","Adama Brasil S/A","Adama Andina Bv","BARRANQUILLA","PARANAGUA","38089322","2 X 40 CONTAINERS CONTAINING 1000 PACKAGES OF AMINOL 806 600 GARRAFAS X 20LT 2,4-D SALT DIMETHYLAMINE","","26480","26.48","59600"
"2020-12-16","Dow Agrosciences Industrial Ltda","Dow","DETROIT (MI)","SANTOS","29180000","1 X 40 CONTAINERS CONTAINING 20 BAGS OF 2,4-DICHLOROPHENOXYACETIC ACID, FLAKE ENVIRONMENTALLY HAZARDOUS SUBSTANCE SOLID, NENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S..O.S. 2,4-D ACID 2,4-DICHLOROPHENOL","","18145","18.15",""
"2020-12-16","Upl Do Brasil Industria & Comercio De Insumos Agropecuarios Sa","Sulphur Mills Ltd.","HAZIRA","SANTOS","38089199","4 X 40 CONTAINERS CONTAINING 160 PALLET OF IMIDA CLOPRID 70% WG","","76960","76.96","2119000"
"2020-12-16","Bayer Sa","Kuehne And Nagel (Ag And Co.) Kg","HAMBURG","SANTOS","30040000","1 X 40 CONTAINERS CONTAINING 35 PACKAGES OF VENTAVIS 10MCG SOLU AMPO 30X1ML BR VENTAVIS 10MCG SOLU AMPO 30X1ML BR XARELTO 10 MG 30 TABL LEVITRA TABL 20 MG 2 ST LEVITRA TABL 20 MG 2 ST","","3748","3.75","1255000"
"2020-12-16","Monsanto Do Brasil Ltda","Bayer","NEW ORLEANS (LA)","SALVADOR","28047000","1 X 20 CONTAINERS CONTAINING 1 TANK OF PHOSPHORUS, YELLOW, UNDER WATER UN1381, PHOSPHORUS, YELLOW, UNDER WATER","","25384","25.38","92000"
"2020-12-16","Dow Brasil Sudeste Industrial Ltda","Dow Group","CARROLLTON (KY)","SANTOS","39100000","1 X 40 CONTAINERS CONTAINING 80 DRUMS OF NONHAZARDOUS SILICONE PRODUCTS","","17344","17.34","128000"
"2020-12-16","Dow Brasil Sudeste Industrial Ltda","Dow Group","SHEPHERDSVILLE (KY)","SANTOS","00330000","1 X 40 CONTAINERS CONTAINING 225 PACKAGES OF ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. 3 POLYOXYETHYLENE PROPYL HEPTAMETHYLTRISILOXANE VINYLTRIACETOXYSILANE AND GLYCIDOXYPROPYLTRIMETHOXYS ILANE NONHAZARDOUS SILICONE PRODUCTS","","17294","17.29",""
"2020-12-16","Monsanto Do Brasil Ltda","Bayer","NEW ORLEANS (LA)","SALVADOR","28047000","6 X 20 CONTAINERS CONTAINING 6 TANK OF PHOSPHORUS, YELLOW, UNDER WATER FROM FOODSTUFFS","","152145","152.15","552000"
"2020-12-16","Dow Agrosciences Industrial Ltda","Dow","DETROIT (MI)","SANTOS","29180000","1 X 40 CONTAINERS CONTAINING 20 BAGS OF 2,4-DICHLOROPHENOXYACETIC ACID, FLAKE ENVIRONMENTALLY HAZARDOUS SUBSTANCE SOLID, NENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S..O.S. 2,4-D ACID 2,4-DICHLOROPHENOL","","18145","18.15",""
"2020-12-16","Upl Do Brasil Ind E Com De Insumos Agropecuarios Sa","Taminco Bvba","ANTWERPEN","SANTOS","29211100","2 X 20 CONTAINERS CONTAINING 2 FLEXITANK OF DMA 60% DIMETHYLAMINE MINIMUM 60 % SOLUTION DIMETHYLAMINE, AQUEOUS SOLUTIO","","36440","36.44","413000"
"2020-12-16","Dow Brasil Sudeste Industrial Ltda","Dow Group","SHEPHERDSVILLE (KY)","SANTOS","00330000","1 X 40 CONTAINERS CONTAINING 856 PACKAGES OF ENVIRONMENTALLY HAZARDOUS SUBSTANCE, LIQUID, N.O.S. -(POLYOXYETHYLENE)PROPYL HEPTAMETHYLTRISILOXANE","","16232","16.23",""
"2020-12-16","Dow Brasil Sudeste Industrial Ltda","Dow Group","SHEPHERDSVILLE (KY)","SANTOS","00330000","1 X 40 CONTAINERS CONTAINING 90 PACKAGES OF UN1993 FLAMMABLE LIQUID N.O.S. SOLVENT NAPHTHA PETROLEUM LIGHT ALIPHATIC, XYLENE UN3082 ENVIRONMENTALLY HAZARDOUS SUBSTANCE LIQUID, N.O.S. HEXADECYLTRIMETHYL AMMONIUM CHLORIDE HEXADECYLDIMETHYLAMINE","","17354","17.35",""
"2020-12-16","Fmc Quimica Do Brasil Ltda","Fmc Corporation Agricultural Products Group","NEW YORK (NY)","SANTOS","38089300","2 X 40 CONTAINERS CONTAINING 32 IBCS OF REATOR 360 CS,250GL,E NH CHEMICALS","","36790","36.79","281000"
"2020-12-15","Sumitomo Rubber Do Brasil Ltda","Sumitomo Corporation","KOBE","PARANAGUA","40160000","1 X 20 CONTAINERS CONTAINING 130 CARTONS OF BLADDER","","1850","1.85",""
"2020-12-15","Sumitomo Rubber Do Brasil Ltda","Tsrc Corporation","KAOHSIUNG","PARANAGUA","00330000","2 X 20 CONTAINERS CONTAINING 32 CASE OF SYNTHETIC RUBBER","","44480","44.48",""
"2020-12-15","Sumitomo Chemical Brasil Industria Quimica Sa","Gharda Chemicals Ltd.","NHAVA SHEVA (JAWAHARLAL N","PECEM","29333922","5 X 20 CONTAINERS CONTAINING 340 DRUMS OF  INSECTICIDE - CLORPIRIFOS TECNICOAGRIPEC FISCAL","","105910","105.91","2402000"
"2020-12-15","Sumitomo Chemical Brasil Industria Quimica Sa","Sulphur Mills Ltd.","HAZIRA","PECEM","38086990","1 X 20 CONTAINERS CONTAINING 18 IBCS OF      LAMBDA-CYHALOTHRIN 250CS","","20250","20.25","291000"
"2020-12-15","Evertis Brasil Plasticos Sa","Dow","TORONTO","PARANAGUA","39010000","1 X 40 CONTAINERS CONTAINING 34 PACKAGES OF NON-HAZARDOUS PRODUCTS BYNEL TM ADHESIVE RESIN","","21766","21.77","24400"
"2020-12-15","Dow Brasil Industria E Comercio De Produtos Quimicos Lt","Dow Group","HOUSTON (TX)","NAVEGANTES","39010000","2 X 40 & 2 X 40 CONTAINERS CONTAINING 136 BINS OF SI-LINK(TM) AC DFDB-5451 NT   POLYETHYLENE 1300 POUND TOP UNLOADING   OCTABIN","","86289","86.29","92200"
"2020-12-15","Dow Brasil Industria & Comercio De Produtos Quimicos Lt","Dow Group","HOUSTON (TX)","NAVEGANTES","39010000","1 X 40 & 1 X 40 CONTAINERS CONTAINING 1980 BAGS OF DOWLEX TM 2045G POLYETHYLENE RESIN","","50242","50.24","53700"
"2020-12-15","Sumitomo Chemical Brasil Industria Quimica Sa","Gharda Chemicals Ltd.","NHAVA SHEVA (JAWAHARLAL N","PECEM","29333922","5 X 20 CONTAINERS CONTAINING 340 DRUMS OF  INSECTICIDE - CLORPIRIFOS TECNICOAGRIPEC FISCAL NON-REMOVABLE HEAD TYPE L ACQUERED EPOXY COATED GHARDA CHEMICAL S LIMITED D-1,2 MIDC, LOTE PARSHURAM, TAL KHED ARASHTRA","","105980","105.98","2404000"
"2020-12-15","Univar Brasil Ltda","Dow Group","HOUSTON (TX)","NAVEGANTES","29090000","1 X 20 CONTAINERS CONTAINING 78 DRUMS OF BUTYL CARBITOL","","16361","16.36","10200"
"2020-12-15","Comexport Trading Comercio Exterior Ltda","Dow Group","HOUSTON (TX)","NAVEGANTES","39010000","1 X 40 CONTAINERS CONTAINING 32 BINS OF DFDA-6314 BK EXP2","","20868","20.87","22300"
"2020-12-15","Sumitomo Rubber Do Brasil Ltda","Zeon Chemicals Singapore Pte., Ltd.","SINGAPORE","PARANAGUA","40029900","1 X 20 CONTAINERS CONTAINING 16 CASE OF SYNTHETIC RUBBER NIPOL NS540","","18000","18","58400"
"2020-12-14","Dow Brasil Sudeste Industrial Ltda","Intermodal Tank Transport","HOUSTON (TX)","SANTOS","29220000","4 X 20 CONTAINERS CONTAINING 4 TANK OF DIETHANOLAMINE BULK DIETHANOLAMINE","","79523","79.52","161000"
"2020-12-14","Syngenta Protecao De Cultivos Ltda","Shanghai Freemen","SHANGHAI","SANTOS","29336991","5 X 40 CONTAINERS CONTAINING 180 BAGS OF AMETRINA TECNICA","","90540","90.54","208000"
"2020-12-14","Dow Brasil Sudeste Industrial Ltda","Intermodal Tank Transport","HOUSTON (TX)","SANTOS","39070000","1 X 20 CONTAINERS CONTAINING 1 TANK OF NONDANGEROUS LIQUIDS VORANOL TM COPOLYMER POLYOL","","20139","20.14","53100"
"2020-12-14","Syngenta Protecao De Cultivos Ltda","Bulkhaul","NEW ORLEANS (LA)","SANTOS","29336913","8 X 40 CONTAINERS CONTAINING 176 PALLET OF ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. ATRAZINE ATRAZINA TECNICA","","164944","164.94","1795000"
"2020-12-14","Dow Brasil Industria E Comercio De Prod Quimicos Ltda","Dow Group","NEW ORLEANS (LA)","SANTOS","29290000","1 X 40 CONTAINERS CONTAINING 76 DRUMS OF ISONATE(TM) 125MDR PURE MDI 500","","18202","18.2","46200"
"2020-12-14","Dow Brasil Industria E Comercio De Prod Quimicos Ltda","M & S Logistics Ltd.","HOUSTON (TX)","SANTOS","39070000","1 X 20 CONTAINERS CONTAINING 1 TANK OF VORANOL(TM) CP 6001 POLYOL BULK","","21999","22","58000"
"2020-12-14","Dow Brasil Industria E Comercio De Prod Quimicos Ltda","M & S Logistics Ltd.","HOUSTON (TX)","SANTOS","39070000","1 X 20 CONTAINERS CONTAINING 1 TANK OF VORANOL(TM) CP 6001 POLYOL","","21609","21.61","56900"
"2020-12-14","Dow Brasil Industria E Comercio De Prod Quimicos Ltda","M & S Logistics Ltd.","HOUSTON (TX)","SANTOS","39070000","1 X 20 CONTAINERS CONTAINING 1 TANK OF VORANOL(TM) CP 6001 POLYOL BULK","","18842","18.84","49600"
"2020-12-14","Dow Brasil Sudeste Industrial Ltda","Dow Group","HOUSTON (TX)","SANTOS","29090000","1 X 20 CONTAINERS CONTAINING 78 DRUMS OF DOWANOL TM PNB GLYCOL ETHER STEEL DRUM","","15359","15.36","9600"
"2020-12-14","Syngenta Protecao De Cultivos Ltda","Syngenta S.A.","CARTAGENA +CO","SANTOS","38089299","1 X 20 CONTAINERS CONTAINING 1 TANK OF BRAVONIL 720 SC 24000 L BRA USE PREPARATION FUNGICIDA AGRICOLE","","25478","25.48","158000"
"2020-12-14","Syngenta Protecao De Cultivos Ltda","Gowan Milling Co Llc","HOUSTON (TX)","SANTOS","38089199","4 X 20 CONTAINERS CONTAINING 80 PALLET OF ACTARA 750 SG INSECTICIDE UN1325 - FLAMMABLE SOLIDS, ORGANIC NOS THIAMETHOXAM","","47624","47.62","1425000"
"2020-12-14","Dow Brasil Sudeste Industrial Ltda","North Star Transport Inc.","HOUSTON (TX)","SANTOS","39070000","1 X 20 CONTAINERS CONTAINING 1 TANK OF VORALUX HL 431 POLYOL POLYGLYCOL","","21790","21.79","57400"
"2020-12-14","Dow Agrosciences Industrial Ltda","Nutrichem Holding Hong Kong Ltd.","SHANGHAI","SANTOS","38089329","3 X 20 CONTAINERS CONTAINING 1800 CARTONS OF TEBUTHIURON SC COMBINE","","44640","44.64","275000"
"2020-12-14","Dow Brasil Sudeste Industrial Ltda","Stolt Nielsen Usa Inc.","HOUSTON (TX)","SANTOS","39093100","1 X 20 CONTAINERS CONTAINING 1 TANK OF PAPI 27 POLYMERIC MDI","","20103","20.1","33400"
"2020-12-14","Dow Brasil Industria E Comercio De Prod Quimicos Ltda","Pbb Polisur Srl","BUENOS AIRES","RIO DE JANEIRO","39010000","4 X 40 CONTAINERS CONTAINING 72 PALLET OF PE DOWLEX NG2038B","","110160","110.16","7656000"
"2020-12-14","Sumitomo Rubber Do Brasil Ltda","Pt Indo Kordsa Polyester","JAKARTA  JAVA","PARANAGUA","59020000","1 X 40 CONTAINERS CONTAINING 19 ROLLS OF  POLYESTER TIRE CORD FABRIC PA-61B 9022C","","18657","18.66","62300"
"2020-12-14","Cryovac Brasil Ltda","Dow Group","HOUSTON (TX)","SANTOS","39010000","1 X 20 CONTAINERS CONTAINING 1 OF AFFINITY TM PL 1281G1 POLYOLEFIN","","17037","17.04","18200"
"2020-12-14","Monsanto Do Brasil Ltda","Bayer","NEW ORLEANS (LA)","SANTOS","29313917","10 X 20 CONTAINERS CONTAINING 10 BAGS OF N-(PHOSPHONOMETHYL)IMINODIACET IC ACID","","207493","207.49","447000"
"2020-12-14","Dow Brasil Sudeste Industrial Ltda","Huntsman Petrochemical Llc","HOUSTON (TX)","SANTOS","29212990","1 X 20 CONTAINERS CONTAINING 80 DRUMS OF JEFFCAT PMDETA UN2922, CORROSIVE LIQUID, TOXIC, N.O.S.( BIS 2 DIMETHYLAMINOETHYL ME THYL)AMINE","","14480","14.48","34000"
"2020-12-14","Cnh Industrial Brasil Ltda","Sumitomo Construction Machinery Co., Ltd.","YOKOHAMA","SANTOS","00330000","4 X 40 CONTAINERS CONTAINING 123 PACKAGES OF PARTS FOR SUMITOMO HYDRAULIC EXCAVATOR","","47521","47.52",""
"2020-12-14","Dow Brasil Sudeste Industrial Ltda","Dow Group","HOUSTON (TX)","SANTOS","29210000","1 X 20 CONTAINERS CONTAINING 80 DRUMS OF ETHYLENEDIAMINE LB PE DRUM ETHYLENEDIAMINE","","15750","15.75","41400"
"2020-12-14","Dow Brasil Industria E Comercio De Prod Quimicos Ltda","Pbb Polisur Srl","BUENOS AIRES","RIO DE JANEIRO","39010000","4 X 40 CONTAINERS CONTAINING 72 PALLET OF PE DOWLEX NG2038B","","110160","110.16","7656000"
"2020-12-14","Syngenta Protecao De Cultivos Ltda","Syngenta Group","HOUSTON (TX)","SANTOS","38089299","4 X 40 CONTAINERS CONTAINING 48 PALLET OF ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. AZOXYSTROBIN AMISTAR WG","","37704","37.7","531000"
"2020-12-14","Dow Brasil Sudeste Industrial Ltda","Intermodal Tank Transport","HOUSTON (TX)","SANTOS","29150000","1 X 20 CONTAINERS CONTAINING 1 TANK OF DANGEROUS LIQUIDS DOWANOL TM PMA GLYCOL ETHER ACETATE STD BULK","","20411","20.41","17000"
"2020-12-14","Dow Brasil Sudeste Industrial Ltda","Intermodal Tank Transport","HOUSTON (TX)","SANTOS","29220000","3 X 20 CONTAINERS CONTAINING 3 TANK OF DIETHANOLAMINE BULK UN3077 ENVIRONMENTALLY HAZARDOUS SUBSTANCES, SOLID, N.O.S., MOLTEN DIETHANOLAMINE RQ","","58939","58.94","120000"
"2020-12-14","Syngenta Protecao De Cultivos Ltda","Shanghai Freemen","SHANGHAI","SANTOS","29359099","2 X 20 CONTAINERS CONTAINING 2 TANK OF FOMESAFEN 48% AQUEOUS SOLUTION ENVIRONMENTALLY HAZARDOUS SUBS TANCE, LIQUID","","38800","38.8","1059000"
"2020-12-14","Dow Brasil Industria E Comercio De Prod Quimicos Ltda","Pbb Polisur Srl","BUENOS AIRES","RIO DE JANEIRO","39010000","4 X 40 CONTAINERS CONTAINING 72 PALLET OF PE DOWLEX NG2038","","110160","110.16","7656000"
"2020-12-14","Dow Brasil Sudeste Industrial Ltda","Intermodal Tank Transport","HOUSTON (TX)","SANTOS","39070000","1 X 20 CONTAINERS CONTAINING 1 TANK OF VORANOL TM 3943A COPOLYMER POLYOL BULK","","20003","20","52700"
"2020-12-14","Dow Brasil Industria E Comercio De Prod Quimicos Ltda","M & S Logistics Ltd.","HOUSTON (TX)","SANTOS","39070000","1 X 20 CONTAINERS CONTAINING 1 TANK OF VORANOL(TM) CP 6001 POLYOL BULK","","21944","21.94","57800"
"2020-12-14","Syngenta Protecao De Cultivos Ltda","Syngenta Group","NEW ORLEANS (LA)","SANTOS","38089300","8 X 40 CONTAINERS CONTAINING 14400 BAGS OF  ENVIRONMENTALLY HAZARDOUS SUB:STANCE, SOLID, N.O.S. ATRAZINE","","156184.01","156.18","1192000"
"2020-12-14","Bayer S.A.","Bayer","CHARLESTON (SC)","SANTOS","00330000","4 X 40 CONTAINERS CONTAINING 56 IBCS OF BASE 211 ETHEPHON TK75 IBC BR","","80404","80.4",""
"2020-12-14","Cnh Industrial Brasil Ltda","Sumitomo Construction Machinery Co., Ltd.","YOKOHAMA","SANTOS","00330000","4 X 40 CONTAINERS CONTAINING 110 PACKAGES OF PARTS FOR HYDRAULIC EXCAVATOR","","40020","40.02",""
"2020-12-14","Dow Brasil Sudeste Industrial Ltda","Dow Group","HOUSTON (TX)","SANTOS","29090000","1 X 20 CONTAINERS CONTAINING 78 DRUMS OF DOWANOL TM DPM GLYCOL ETHER STEEL DRUM","","16533","16.53","10300"
"2020-12-14","Dow Brasil Industria E Comercio De Prod Quimicos Ltda","Dow Group","HOUSTON (TX)","RIO DE JANEIRO","39010000","4 X 40 CONTAINERS CONTAINING 3960 BAGS OF DOW TM DPDA NT MEDIUM DENSITY POLYETHYLENE RESIN","","100485","100.49","107000"
"2020-12-14","Syngenta Protecao De Cultivos Ltda","Bulkhaul","NEW ORLEANS (LA)","SANTOS","29336900","8 X 40 CONTAINERS CONTAINING 176 PALLET OF ATRAZINE ATRAZINA TECNICA","","164944","164.94","1795000"
"2020-12-14","Dow Brasil Industria E Comercio De Prod Quimicos Ltda","M & S Logistics Ltd.","HOUSTON (TX)","SANTOS","39070000","1 X 20 CONTAINERS CONTAINING 1 TANK OF VORANOL(TM) CP 6001 POLYOL BULK","","21001","21","55300"
"2020-12-14","Tecnoval Laminados Plasticos Ltda","Dow","EDMONTON","RIO DE JANEIRO","39010000","1 X 40 CONTAINERS CONTAINING 36 PACKAGES OF 36 PACKAGES  OF NON HAZARDOUS PRODUCT EXPERIMENTAL POLYETHYLENE RESIN 650","","25014","25.01","28000"
"2020-12-14","Dow Brasil Sudeste Industrial Ltda","Intermodal Tank Transport","HOUSTON (TX)","SANTOS","29150000","1 X 20 CONTAINERS CONTAINING 1 TANK OF DOWANOL TM PMA GLYCOL ETHER ACETATE STD BULK PROPYLENE GLYCOL MONOMETHYL ETHER ACETATE","","20411","20.41","17000"
"2020-12-14","Syngenta Protecao De Cultivos Ltda","Bulkhaul","NEW ORLEANS (LA)","SANTOS","29336913","8 X 40 CONTAINERS CONTAINING 176 PALLET OF ATRAZINE ATRAZINA TECNICA","","164944","164.94","1795000"
"2020-12-14","Fmc Quimica Do Brasil Ltda","Viakem S.A De C.V","ALTAMIRA","SANTOS","29162015","1 X 40 CONTAINERS CONTAINING 80 DRUMS OF BIFENTHRIN TECHNICAL UN3349, PYRETHROID PESTICIDE SOLID, TOXIC BIFENTHRIN TECNICO FMC)","","18039","18.04","1585000"
"2020-12-14","Henkel Ltda","Dow Group","HOUSTON (TX)","SANTOS","39010000","1 X 40 CONTAINERS CONTAINING 990 BAGS OF AFFINITY TM GA POLYOLEFIN PLASTOMER","","20334","20.33","21700"
"2020-12-14","Upl Do Brasil Ind E Com De Insumos Agropecuarios Sa","Stolt Nielsen Usa Inc.","NEW ORLEANS (LA)","SANTOS","29211923","2 X 20 & 5 X 20 CONTAINERS CONTAINING 7 TANK OF MONOISOPROPYLAMINE MIPA EASTMAN","","101188","101.19","345000"
"2020-12-14","Syngenta Protecao De Cultivos Ltda","Bulkhaul","NEW ORLEANS (LA)","SANTOS","29336913","8 X 40 CONTAINERS CONTAINING 176 PALLET OF ATRAZINE ATRAZINA TECNICA","","164944","164.94","1795000"
"2020-12-14","Dow Brasil Sudeste Industrial Ltda","M & S Logistics Ltd.","HOUSTON (TX)","SANTOS","39070000","2 X 20 CONTAINERS CONTAINING 2 TANK OF VORANOL(TM) 4701 POLYOL BULK","","44007","44.01","116000"
"2020-12-14","Henkel Ltda","Dow Group","HOUSTON (TX)","SANTOS","39010000","1 X 40 CONTAINERS CONTAINING 990 BAGS OF AFFINITY TM GA POLYOLEFIN PLASTOMER","","20334","20.33","21700"
"2020-12-14","Valfilm Mg Industria De Embalagens Ltda","Dow Group","NEW ORLEANS (LA)","RIO DE JANEIRO","39010000","1 X 40 CONTAINERS CONTAINING 990 BAGS OF DOW TM LDPE 352E RESIN","","25121","25.12","26800"
"2020-12-14","Dow Brasil Industria E Comercio De Prod Quimicos Ltda","Pbb Polisur Srl","BUENOS AIRES","RIO DE JANEIRO","39010000","4 X 40 CONTAINERS CONTAINING 72 PALLET OF PE DOWLEX NG2038B","","110160","110.16","7656000"
"2020-12-14","Dow Brasil Sudeste Industrial Ltda","Stolt Nielsen Usa Inc.","HOUSTON (TX)","SANTOS","39093100","1 X 20 CONTAINERS CONTAINING 1 TANK OF PAPI POLYMERIC MDI","","19976","19.98","33200"
"2020-12-14","Adama Brasil Sa","Adama Makhteshim Ltd.","BEER SHEBA","RIO GRANDE","29333919","2 X 20 CONTAINERS CONTAINING 103 DRUMS OF METHYL 2 6 TRIFLUOROMETHY L PYRIDI N 2 YL OXY METHYL PHENYL ACETATE","","26986","26.99","29477000"
"2020-12-14","Dow Brasil Sudeste Industrial Ltda","Dow Group","HOUSTON (TX)","SANTOS","29090000","1 X 20 CONTAINERS CONTAINING 80 DRUMS OF DOWANOL TM PPH GLYCOL ETHER STEEL DRUM","","18160","18.16","11400"
"2020-12-14","Dow Brasil Sudeste Industrial Ltda","Intermodal Tank Transport","HOUSTON (TX)","SANTOS","39070000","1 X 20 CONTAINERS CONTAINING 1 TANK OF NONDANGEROUS LIQUIDS VORANOL TM COPOLYMER POLYOL BULK","","20076","20.08","52900"
"2020-12-14","Dow Brasil Industria E Comercio De Prod Quimicos Ltda","Pbb Polisur Srl","BUENOS AIRES","RIO DE JANEIRO","39010000","2 X 40 CONTAINERS CONTAINING 36 PALLET OF PE DOWLEX NG2038","","55080","55.08","3828000"
"2020-12-14","Dow Brasil Sudeste Industrial Ltda","Intermodal Tank Transport","HOUSTON (TX)","SANTOS","39070000","1 X 20 CONTAINERS CONTAINING 1 TANK OF NONDANGEROUS LIQUIDS VORANOL(TM) 3943A COPOLYMER POLYOL BULK SOWN CONTAINER","","19985","19.99","52600"
"2020-12-14","Syngenta Protecao De Cultivos Ltda","Bulkhaul","NEW ORLEANS (LA)","SANTOS","29336900","8 X 40 CONTAINERS CONTAINING 176 PALLET OF ENVIRONMENTALLY HAZARDOUS SUBSTANCE, SOLID, N.O.S. ATRAZINE ATRAZINA TECNICA","","164944","164.94","1795000"
"2020-12-14","Syngenta Protecao De Cultivos Ltda","Syngenta Group","NEW ORLEANS (LA)","SANTOS","38089323","5 X 40 CONTAINERS CONTAINING 9000 BAGS OF  ENVIRONMENTALLY HAZARDOUS SUB:STANCE, SOLID, N.O.S. ATRAZINE","","97615","97.61","745000"
"2020-12-14","Upl Do Brasil Industria & Comercio De Insumos Agropecuarios Sa","Jiangsu Repont Pesticide Factory","SHANGHAI","SANTOS","38089329","2 X 40 CONTAINERS CONTAINING 4320 CARTONS OF ZARTAN METSULFURON-METHYL METSULFUROM-METILICO METHYL 2 4-METHOXY-6-METHYL-1.3.5-TRIZIN-2- YLCARBAMOYLSULFAMOYL BENZOATE METSULFURON-METHYL METSULFEROM-METILICO","","12960","12.96","80000"
"2020-12-14","Dow Agrosciences Industrial Ltda","Dow Group","CARTAGENA +CO","SANTOS","38080000","1 X 40 CONTAINERS CONTAINING 960 PACKAGES OF TOGAR TB HERBICIDE 20L FLAMMABLE LIQUID, N.O.S.,","","18585","18.58","45200"
"2020-12-14","Syngenta Protecao De Cultivos Ltda","Syngenta Group","NEW ORLEANS (LA)","SANTOS","38089300","5 X 40 CONTAINERS CONTAINING 9000 BAGS OF  ENVIRONMENTALLY HAZARDOUS SUB:STANCE, SOLID, N.O.S. ATRAZINE","","97615","97.61","745000"
"2020-12-14","Dow Brasil Industria E Comercio De Prod Quimicos Ltda","Dow Group","NEW ORLEANS (LA)","SANTOS","29290000","1 X 40 CONTAINERS CONTAINING 76 DRUMS OF ISONATE TM PURE MDI 500 LB STEEL RED DRUM","","18202","18.2","46200"
"2020-12-14","Dow Brasil Industria E Comercio De Prod Quimicos Ltda","M & S Logistics Ltd.","HOUSTON (TX)","SANTOS","39070000","1 X 20 CONTAINERS CONTAINING 1 TANK OF VORANOL(TM) CP 6001 POLYOL BULK","","21636","21.64","57000"
